title,url,content																					
The menâ€™s podium race for Stage 4 was so tight, especially given that it was the one long stage in the week in racing, this year clocked at 90k. Mohamed again crossed the line first, in 8:14:39. Yachou finished the stage in second place, just six seconds behind the lead, and Rachid arrived in third, only 19 seconds behind the winner. This tight race kept Mohamed in the lead in the overall classification, Rachid in second, and Yachou in third, but with a spread of only a few minutes.																					
Controversy ensued following this fourth stage, when Rachid was issued a three-hour time penalty for receiving outside assistance and withdrew from the race, which we have more on ina separate news piece. After Rachid withdrew from the race, Yachou moved up to second place in the overall classification. Blanchard, who was steadily running his own race behind the leaders, now found himself in podium position.																					
On the marathon-distance Stage 5, the last competitive stage, Mohamed continued his show of strength to finish in 3:18, five minutes clear of Yachou in second. In a total time of 19:19:54 for the five competitive stages, Mohamed El Morabity was crowned the 2023 Marathon des Sables menâ€™s champion.																					
A battle ensued behind, with Vasilii Korytkin eventually beating Blanchard to the line, to take third place in Stage 5. However, Blanchard hung on to third place overall in a time of 21:21:27.																					
Mathieu Blanchard celebrates taking third at the 2023 Marathon des Sables. Photo: iRunFar/Jon Bromley																					
Full results.																					
The fast first stage was dominated as expected by 2019 winnerRagna Debats, who finished in 3:26, almost 10 minutes clear ofMaryline Nakachein second. The top local wasAziza El Amranyof Morocco, who followed in third in 3:53. While this was Nakacheâ€™s first appearance at this race, El Amrany was returning following a third place at the 2022 edition.																					
The more mountainous terrain on Stage 2 played to Debatsâ€™s strengths, and she romped home in 3:19 to Nakacheâ€™s 3:36, thus extending her overall lead to around 28 minutes. El Amrany continued to run steady in third position.																					
Into the third stage, Debats finished 11 minutes ahead of Nakache, for the stage win. But Debatsâ€™s finish time and place doesnâ€™t reveal the full story, that she lagged for a period during Stage 3, was passed and lost the lead, before regaining it to win the stage. As we would soon see, this was a harbinger of problems to come for Debats. El Armany again finished the stage in third, but this time only a minute back from Nakache and appearing very comfortable.																					
Aziza El Amrany, finishing second at the 2023 Marathon des Sables, is welcomed to the finish line by race director Patrick Bauer. Photo: iRunFar/Jon Bromley																					
As we all now know, everything changed in the fourth day â€” the notorious long stage, which was 90k for 2023. Debats led at first, but then fell back a few hours after the start, reportedly suffering digestive issues. Admirably, although no longer in contention for a podium spot, she powered on to finish the stage in 21:34, nine hours and 49 minutes back of the lead. El Amrany, who appeared to be getting stronger as the week went on, won the stage in 11:44. Nakache again took second, this time trailing a different leader, and moved into pole position in the race overall, still almost 33 minutes ahead of El Armany in the overall classification.																					
For Stage 5, the raceâ€™s final competitive stage, Nakache sailed smoothly to the stage victory, finishing the dayâ€™s marathon distance in 4:18. This sealed Maryline Nakacheâ€™s victory at the 2023 Marathon des Sables with a total time of 27:02:17.																					
On this final day,Tomomi Bitoh, of Japan, was across the line in second in 4:33, and El Amrany crossed just a few minutes later in 4:36 in third place. El Amrany had a significant lead in second place, over Bitoh in third in the overall classification, so a fast finish was not needed. Following up on her third place last year, Aziza El Amrany improves to take second in the 2023 Marathon des Sables womenâ€™s race in 27:53:37, and Tomomi Bitoh took third in 29:39:51.																					
Early leader Debats finished in eighth place in the overall classification for the women.																					
Tomomi Bitoh looking very happy on her way to finishing third at the 2023 Marathon des Sables. Photo: iRunFar/Jon Bromley																					
Full results.																					
Related articles:"																					
2023 Madeira Island Ultra-Trail Results: France Dominates, with Wins for Manon Bohard and Lambert Santelli,https://www.irunfar.com/2023-madeira-island-ultra-trail-results,"The 2023Madeira Island Ultra-Trailkicked off at midnight local time on Saturday, April 22. The 115-kilometer (72 miles) route travels from northeast to southwest, spanning the full width of the beautiful and rugged island of Madeira. Along the way, it takes in 7,200 meters (23,600 feet) of arduous climbing and technical descending, beginning at sea level and climbing to almost 1,800 meters (5,900 feet) at its highest point at Pico Ruivo.																					
This yearâ€™s line-up was less competitive on both the menâ€™s and womenâ€™s side to last yearâ€™s race, which saw both thewomenâ€™s and menâ€™s event records shattered, byCourtney DauwalterandJim Walmsley, respectively.																					
